taxon	reads
47770	703814
165179	60067
821	51685
9606	47457
1280	20782
46503	20217
823	14994
729	12532
28037	10812
28116	10411
853	9073
2714355	5738
2755405	5373
338188	5023
39491	4425
1773	4172
328813	4147
371601	4096
29382	4015
674529	3868
1587	3670
2763672	3634
2528203	3539
2792859	3450
46506	3446
2742601	3405
817	3281
1313	3273
726	3184
292800	3101
820	2820
78331	2782
818	2693
28118	2621
2929494	2454
1303	2413
1547448	2389
43768	2240
39485	2224
357276	2125
626932	2107
1604	2005
2929492	1976
727	1932
2109687	1903
2929488	1791
1379	1753
2929493	1730
137732	1569
2585119	1360
2093857	1213
2785531	1177
544580	1175
461393	1082
1433513	1063
2518605	1055
2108523	1053
29466	1044
28132	988
454154	965
267818	952
2819619	888
2610895	882
2718	841
411483	814
166486	791
1472416	708
712310	706
556259	693
2807625	670
33039	645
387090	642
2847299	627
2763022	600
210	589
1177574	586
2598453	552
267212	547
74426	546
2993430	544
2585118	528
1550024	528
1305	518
40545	515
1633	504
824	502
1309	482
487173	461
3030639	448
1584	446
1660	441
410072	438
2494234	437
257758	435
2478954	422
712116	386
1018	385
28135	382
2929495	379
301301	369
2929489	367
39496	361
157687	358
47678	347
199	343
214856	339
88431	337
2650158	327
28111	315
1655	314
2789425	313
2714358	311
2682456	309
33959	309
162156	300
39777	294
169435	293
2929491	292
178339	292
1288121	289
2929490	281
76860	278
1747	273
28901	266
1302	265
28131	261
39486	252
1472417	246
1304	244
76857	242
291644	239
1297617	234
712435	230
2951805	228
43675	218
1318	210
712122	202
