taxon	reads
821	6319054
165179	964961
46503	414854
371601	335173
1160721	276785
817	250999
853	202582
357276	188676
46506	173849
818	164011
544645	163814
820	128843
2929494	102219
823	98390
2714355	96932
328813	94147
2518605	92887
2093857	68543
28026	68440
214856	54274
2860051	53807
729	46472
2929493	46233
2109687	44182
28116	44002
2929492	43998
28127	43518
28132	42539
2093856	39765
28131	37288
3030639	35376
166486	34223
2929488	33505
28129	32685
2494234	32031
39491	31330
292800	31241
28118	30670
1288121	29981
2929495	29528
2929491	29513
77095	29052
2691580	26442
839	25124
2913614	24511
411483	23774
2913616	23375
2585118	23328
2847299	23103
74426	21903
538949	21466
2913621	21299
2937774	21048
2528203	20800
39485	19601
1550024	19492
387661	19466
301301	18571
2763670	18432
2530390	17974
28135	17446
1177574	16726
33025	16435
712471	16382
1297617	16365
2763672	15837
2913620	15807
28128	15673
674529	15380
2606626	15294
282402	15279
47678	15241
2763022	15054
2714353	14818
28125	14817
28111	14508
291645	13763
169435	13546
2584944	12847
2108523	12470
76123	12393
2929490	12279
2878202	12030
2801997	11787
2929489	11403
33039	11313
39496	11248
1496	11096
89014	10883
2831966	10120
214851	10047
28137	9848
2714358	9830
2763056	9723
9606	9388
39488	9292
2972761	8867
657323	8690
512298	8654
291644	8650
162156	8520
2364787	8413
2133944	8358
329854	8241
1965590	8144
28133	8027
1796646	7989
2585119	7894
410072	7801
411486	7673
1472416	7500
1852381	7499
2774873	7245
387090	7217
2094151	7103
1796613	6880
2610895	6853
2650157	6692
1737424	6515
470565	6513
88431	6435
2859516	6361
28119	6223
1686	6168
33043	6139
1642646	6016
1472417	5929
239935	5779
2715212	5647
2518971	5508
29347	5234
2650158	5046
454154	4839
208479	4777
40545	4692
39486	4620
3117552	4607
216816	4579
1352	4506
2025876	4362
28113	4350
2785531	4135
2762559	3832
2479767	3790
1502	3766
2792859	3645
33038	3311
649756	3265
221822	3197
573	3154
562	3066
2951805	3018
626932	3016
837	2961
2755405	2935
712710	2931
2763062	2903
116085	2884
2086584	2812
45851	2746
154046	2723
338188	2677
328812	2674
2162637	2672
712435	2602
2685834	2530
53442	2406
487173	2331
13373	2253
2564099	2169
2954505	2158
303	2072
28901	2004
2662363	1995
28251	1980
1261635	1972
28025	1962
3046383	1951
3079302	1935
1522	1930
847	1919
1099853	1873
1531	1859
3093922	1855
287	1849
3046382	1839
2780922	1824
1161942	1794
477666	1728
2841528	1725
1871021	1708
2763667	1664
556259	1661
351604	1657
1042156	1642
1532905	1593
3028070	1583
3079303	1572
1573823	1551
751585	1519
1912897	1503
57975	1446
2763669	1446
34073	1433
1115758	1393
1982626	1342
2779518	1333
1261634	1280
626937	1262
2735321	1257
1642647	1254
831	1227
1981031	1183
1639118	1176
395631	1167
2775920	1134
197	1129
33035	1127
1776384	1126
2582419	1120
393921	1119
2709410	1114
89153	1111
28450	1096
1796620	1074
1760811	1045
322095	1021
2086585	1005
253239	954
2068655	948
1217282	937
376805	930
1628156	915
3133966	911
246787	905
3030016	900
1796616	893
2041044	892
2674997	869
36874	862
180282	851
1653434	847
2023866	838
3110227	837
2877527	824
1680	793
1532	785
1796635	785
1705399	762
1355477	761
1002546	760
2698458	754
867595	733
727	725
665099	723
164546	709
1529	707
1307	707
2829812	707
2682456	680
470	679
1660	677
3030017	670
39950	669
47671	661
28124	659
1017	658
645	648
1389922	648
28449	647
654	638
84030	632
1685	627
2144175	613
2576756	611
2161821	610
3123317	608
1313	604
84112	601
2735723	600
45254	600
69823	593
158836	593
1358	590
1307839	574
1243007	571
1168034	570
1689	570
2766537	569
40324	560
43675	554
82633	552
3059030	552
185007	550
423477	544
2910158	538
3068894	531
358	529
626940	522
259	518
2708117	511
2932251	511
2975727	507
1308	506
1280	505
450367	503
384	501
1182444	493
316	488
2694930	486
29375	485
2899133	484
2849666	479
3070215	478
105219	477
2682455	476
666	476
1190508	473
388950	473
332158	472
29466	470
80867	467
1886807	466
2975866	465
638849	460
2949635	460
282217	454
94624	453
164330	452
400092	452
615	452
2010828	444
1796652	442
2932248	441
28188	439
2694929	439
2666138	439
886478	437
438033	437
1930273	437
93218	432
1359	430
158847	430
2592049	429
2714924	429
496056	429
2571030	428
907	427
2613334	426
134	425
2212991	424
79604	423
363952	423
56	423
1547	415
2859768	414
76758	408
195	395
1446792	394
1379910	392
2126321	391
114527	389
375489	389
3064278	388
65741	386
187304	385
673273	385
889453	384
2201271	383
398053	380
1736	380
2057025	380
3036945	378
1019	378
1310165	374
2994078	374
2661922	373
2966552	372
1850246	371
1987356	371
2507160	369
85698	369
1972431	367
1871022	366
2502979	365
2992805	364
2714926	362
490	361
1416627	359
105841	359
2035858	359
2583452	358
13690	356
84159	355
2979869	352
94132	352
570161	351
2709390	350
3059028	349
225991	349
2929803	349
1311	346
29581	346
2607656	346
3003229	344
553814	343
53408	341
445710	341
2903582	340
3003259	339
1229621	338
901	338
84110	337
2707299	334
726	334
2035	334
2735554	333
1335613	333
1981510	331
1004	330
204042	330
3076558	329
1385663	329
28037	327
36863	320
1906741	320
2785056	318
294	318
2666025	317
285	314
3029053	313
172042	313
2976983	312
1393	312
3037797	312
946333	311
2590900	310
426737	309
564064	308
2027405	307
516051	307
2175091	304
2787628	303
1234841	303
453304	303
518	303
1796	302
1623	302
2980099	301
2972478	301
2259595	301
2698672	300
185008	300
1653831	298
2820808	298
2908645	298
9	298
203	298
1336804	297
931531	296
1747	295
1795631	295
256839	294
738	294
3081984	294
380	294
2596915	294
2810516	293
644	292
2728024	292
2795000	292
1463165	292
2663009	290
43768	289
2986837	288
1336802	288
3114296	288
2202828	287
2725414	286
163	286
1716143	286
2602016	285
1390395	284
2109913	284
2487892	284
74829	283
1538644	283
2696063	283
1871031	282
169760	282
2507162	281
1260	280
404405	280
1850093	279
549	278
199	278
1852373	278
1639	275
2986829	274
100886	273
352475	273
2867020	273
184914	273
334542	272
2927224	272
2936785	271
2490855	271
2571750	270
1491	269
1736675	269
351745	269
188932	269
270918	269
1564114	268
433286	268
1191912	267
1768242	267
253	267
28189	267
2714932	267
87	267
238	266
39778	266
1303	265
2079536	265
2004710	264
2267521	264
2944810	264
44250	264
290053	264
1775881	263
1007105	262
240139	262
1817405	260
1804624	260
1738647	259
582	258
876	258
2969621	258
2764720	257
323450	257
1197717	256
544580	255
86173	255
41170	254
76731	254
587753	254
1304	253
2876190	253
3003623	253
2321403	253
2795738	253
2547394	252
147206	251
3078805	251
1694	251
131080	251
1184151	250
237610	250
379895	250
1076	250
2886932	250
2972784	250
2920382	249
1581680	248
3028622	247
511	247
2885633	247
2654325	245
101571	245
1842536	245
2747268	245
2991499	244
135079	244
1871019	244
34085	244
2853163	243
480520	241
2714927	241
497967	241
76259	241
1353891	241
1305	241
2027860	240
2937442	240
2975933	240
2745947	240
391953	239
2507159	239
2906456	239
2678688	238
2010992	238
2708053	238
1805478	238
292	237
87883	236
2714925	236
1909699	235
3039116	235
3070656	235
2496028	235
1505	234
3045146	234
2681766	234
225971	234
3046670	233
28047	233
35621	232
1932669	232
1622	231
3081750	230
1232428	230
2962065	230
1517	229
2741301	229
3111540	229
2745490	228
2003188	228
2823317	228
2908842	228
1727145	228
328814	227
2785025	226
416169	226
2071710	226
1492	225
373	225
2954535	224
364410	224
2496266	224
3131927	224
61435	224
255045	223
703	223
515361	223
1318	223
179636	222
2202825	222
1351	221
2806552	221
33033	220
648	220
1090615	220
34038	220
1590	219
1247	219
418702	219
2976335	218
1806508	218
1127472	218
2584466	218
69710	218
188475	217
563172	217
2982692	217
1141883	216
1851544	215
487184	215
2920935	215
2518599	214
656179	214
2999067	213
713030	213
1484118	213
617123	213
3002903	213
2497456	213
3073561	213
168471	212
158	212
95486	211
2753607	211
1592106	211
3095337	210
3003262	210
1492737	210
2823518	209
2588711	209
2853432	209
437900	209
3039159	209
1216932	208
604330	208
1536773	208
2502784	208
502558	207
2820710	207
1965571	207
1658672	206
1490	205
2304594	204
1531429	203
55508	203
61624	203
2744027	203
645517	202
2319843	202
2086471	201
2986949	201
2047	201
151783	200
1836467	200
97138	200
