taxon	reads
28037	2249536
1313	1611333
729	736173
1379	617948
1303	454195
2993430	321507
2598453	233041
2819619	225862
257758	225007
1433513	209237
726	191868
735	166025
28449	145620
3077584	104626
423477	102803
727	96155
2663009	80378
712633	77707
2759692	55394
1305	51484
712310	43057
1328	37133
1902136	36041
490	35088
9606	34713
2972784	31070
172042	30251
84135	28800
712623	27979
2972775	27350
47671	26223
1660	26210
137732	25031
1019	24865
1302	24832
1307	21737
1304	21513
29466	20232
45634	18692
46125	18537
2975349	17886
3038077	17351
712435	17337
2576376	16913
46124	16666
488	16388
1759399	15213
68892	14810
487	14705
78535	14690
1318	14535
484	14441
76860	14337
3077590	14320
29391	14302
712357	14201
1871109	14088
1311	13392
43675	12800
712624	11497
495	11330
28132	11120
76857	10439
1156431	9932
33033	9448
28131	9159
684066	9112
1334	8278
1308	8232
76859	8200
732	8082
2820817	7474
2545799	7100
851	7000
2047	6728
1338	6403
1314	6345
327575	6279
61592	6201
1234680	6148
2899133	5735
1343	5721
3098076	5592
2382163	5540
1309	5459
3059028	5388
2682456	5341
2490855	5129
1583098	5109
43768	5077
860	5059
2610896	4688
28133	4679
837	4616
113107	4606
485	4556
1017	4354
3059030	4245
1655	4195
486	4183
544580	4022
199	3888
2708117	3872
3098075	3835
718	3809
1750	3753
712150	3709
617123	3666
2866570	3533
2682455	3484
357276	3383
72	3265
3077723	3251
189834	3244
39778	3206
739	3149
483	3145
409322	3124
715	3006
75985	2964
1018	2867
28135	2832
1888195	2752
33053	2732
155615	2715
2789425	2715
28124	2704
714	2674
712710	2642
85402	2504
82348	2493
249188	2456
85404	2442
315405	2407
820	2367
1335	2321
1316596	2144
2718	2075
109328	2073
1785995	2063
1566990	2039
1547448	2016
2937985	1976
46506	1924
1825069	1887
1345	1884
1501662	1875
28901	1863
33040	1854
29394	1824
2021971	1795
747	1788
371601	1769
738	1736
1329	1730
2781599	1708
1177574	1698
1585976	1568
3058373	1505
2420310	1501
539	1489
111844	1481
2770636	1475
1310	1465
204	1432
102148	1418
12402	1381
400065	1374
1056807	1321
1340	1319
1326	1294
3028083	1290
644007	1189
1917441	1189
1814128	1188
2497989	1179
285729	1178
2598457	1176
69710	1176
29389	1172
1852377	1170
1349	1167
2572088	1144
254839	1120
47735	1118
712122	1111
39777	1109
2030797	1089
34085	1081
505	1072
361101	1065
730	1041
1656	995
1701811	987
28116	982
1346	982
1280	973
2664091	973
2866573	965
86332	949
28129	944
3020829	941
562	938
1348	932
508451	931
149016	926
1839799	920
1352	877
461393	876
254785	862
2975324	848
197575	844
51049	826
2686210	786
750	784
3028082	783
158	765
728	732
1341	723
157687	721
1351	721
248315	717
157339	716
123824	713
817	712
655307	711
230709	705
28125	686
1496	681
2040624	674
46503	669
824	664
1432056	663
712116	653
1336	653
712471	651
1811193	646
1392	638
197614	637
157688	635
2173853	622
58231	622
52773	620
1032623	616
554406	613
716	606
1735111	593
47678	589
818	586
3028084	564
3118470	548
28118	544
1705617	541
2847299	532
2840371	528
1443036	526
2666100	522
2954513	514
1747	506
2420309	506
2709396	505
492	505
731	503
165179	502
76123	500
102886	491
1853278	488
1316593	483
162156	483
203	482
2490633	477
1111760	476
28137	471
2563671	461
1598	459
393921	457
573	456
470565	450
867595	449
821	447
253	446
2004710	443
109472	435
823	433
2713414	433
712411	432
1659	422
2827233	421
1319	420
2487072	417
1853276	416
2420308	413
114527	409
762	406
504	405
2748316	403
157692	401
720	400
1796644	399
712362	396
2763068	393
2844383	391
753	390
2841264	383
502	382
2093824	382
2955582	380
712528	377
2778911	376
2563662	366
103810	363
326522	362
1659192	360
36874	356
2679995	353
1884263	348
2912188	343
536441	337
1396	337
28128	329
120682	325
754	313
2954545	313
2911526	305
2583851	303
28127	299
267212	296
2929799	291
150055	290
51161	285
505341	284
1428	283
328813	283
1643513	280
2767188	277
254	277
1491	273
2911527	269
2754694	268
1653831	267
87883	264
1265445	264
1363	262
1358	259
2528037	256
1117645	253
1179777	252
216816	248
2133944	247
322095	239
69823	239
338188	229
2755405	226
1493872	221
2594269	221
2479767	220
1965590	218
1701814	217
2917790	216
97481	215
2585118	213
2920939	212
538949	212
1701828	206
59310	206
2820270	204
2162637	199
2792859	188
496	180
641148	176
3060513	168
632	160
492670	149
1643512	147
1539298	145
1423	142
1448274	140
1639	128
1354	98
33038	93
1288	88
283734	87
1398	80
2049935	74
1406	72
102684	69
28091	65
194197	64
671211	63
