taxon	reads
9606	81389
1379	67249
487	51241
727	35542
1328	23005
562	18433
28037	16258
1313	16256
1522312	13961
43675	11840
1304	10537
28131	7414
851	6568
1318	6418
2993430	5811
732	5248
39777	5199
28132	4942
2682456	4816
1660	4722
729	4118
1280	4096
726	3805
1303	3633
423477	3587
2682455	3331
486	3314
1177574	3258
485	3245
257758	2829
33033	2602
3059028	2535
1338	2388
3098076	2125
39778	2098
2819619	2037
2598453	1597
1433513	1590
29466	1571
1018	1538
2937985	1534
84135	1491
2610896	1466
76859	1458
3077584	1426
199	1418
29391	1384
3059030	1323
712633	1309
2975324	1306
1311	1303
46124	1287
470565	1226
3098075	1194
157687	1151
504	1114
1773	1099
2663009	1091
28449	1023
483	892
735	853
623	853
2972784	849
712623	838
1308	831
2759692	738
76860	735
539	669
76857	663
203	656
1343	654
28901	640
2899133	618
78331	600
158	593
490	566
684066	565
1747	561
68892	554
155615	551
2490855	543
69710	539
28133	533
114527	523
102148	518
1334	478
2420310	474
1305	442
1839799	439
1302	436
671211	412
484	389
712435	386
712310	363
2954513	348
2954545	339
76123	329
712116	311
488	299
1307	299
197575	290
137732	286
1852377	272
712538	270
1156431	258
2972775	252
58231	252
712357	250
45634	247
1902136	247
495	237
78535	229
1759399	223
2047	222
544580	207
