taxon	reads
729	92577
28037	78146
1303	41037
43675	40079
1313	37289
544580	25861
29466	24294
712116	22947
199	22216
1302	19983
9606	18001
1379	13310
76857	10938
2819619	10281
28449	9586
28132	9351
1305	8981
1655	8570
2820817	8222
1660	7988
2663009	7913
43768	7352
490	7254
1017	6454
2682456	6432
1433513	6401
1318	6056
2789425	5623
2047	5392
423477	4783
2598453	4737
46124	4442
2993430	4266
29391	3928
1019	3919
1304	3873
712633	3702
76859	3693
47671	3483
3077584	3477
257758	3461
726	3278
1177574	3246
2682455	3188
727	3111
470565	3107
2975349	3002
2972784	2828
712623	2822
45634	2773
712624	2765
2708117	2571
2759692	2451
2545799	2375
327575	2351
172042	2346
39777	2305
68892	2250
2490855	2200
39778	2147
157687	2000
84135	1895
461393	1885
76860	1771
28116	1615
3038077	1578
712150	1519
28133	1515
2866570	1485
1902136	1379
1747	1346
732	1316
739	1305
851	1290
1759399	1259
712357	1243
487	1220
208479	1219
78535	1217
1018	1212
488	1212
505	1180
2576376	1164
821	1135
712362	1061
3098076	1038
2610896	1000
1328	977
1656	959
860	959
3059028	937
539	916
33053	905
554406	895
712435	846
712310	828
818	803
3098075	791
1156431	786
1659	759
155615	742
2899133	719
1343	705
2972775	673
28131	649
735	598
824	597
1308	596
3077590	595
562	595
495	586
1338	584
1316596	570
1583098	570
1307	563
1531	553
617123	549
204	548
712122	533
684066	497
1871109	494
46125	466
3077723	444
114527	441
1234680	434
109328	422
1311	420
1852377	396
2382163	386
484	376
28129	373
2420310	356
102148	344
28135	342
157692	333
3059030	329
1496	326
1314	324
285729	322
853	310
157688	304
47678	297
28137	296
69823	295
267212	293
214856	291
823	281
2975324	279
178339	268
154046	266
712538	259
249188	259
712710	259
1839799	257
113107	254
1056807	253
502	233
1796652	225
2093857	209
3058373	207
713030	203
1160721	201
1705617	189
706438	156
1334	139
28901	100
1319	49
371601	45
485	45
2420309	33
1888195	29
714	28
671211	27
486	26
550	25
1336	25
817	24
1309	22
1396	22
1280	22
82348	22
483	21
573	21
1501662	21
248315	20
2755559	20
2954513	20
641148	20
52774	19
157691	19
3020829	19
1329	18
400065	18
2057800	18
52771	18
492	18
2666100	18
2937985	18
29389	18
1352	18
2021971	17
111015	17
2321394	17
102886	17
675090	17
2748316	16
2781599	16
1351	16
496	16
1310	16
1639	15
2057743	15
40542	15
2173853	15
747	15
1853278	15
2722820	14
2583584	14
2789424	13
315405	13
1392	13
1326	13
1346	13
1851395	12
1345	12
1811193	12
103621	12
1960083	12
1348	12
149016	12
1814128	11
3028083	11
712368	11
2954545	11
2650158	11
2844383	11
102684	11
1340	11
1341	11
1349	10
2763540	10
2744574	10
1717	10
2709390	10
2715212	10
2912188	10
859	10
712361	10
1785996	9
28091	9
75985	9
1316593	9
3028082	9
3028084	9
2883106	9
1931275	8
2598457	8
2737173	8
556259	8
138074	8
1354	8
1825069	8
361101	8
254785	8
2686210	8
1853276	8
607712	8
2918454	7
2709396	7
2912675	7
326522	7
1470200	7
1815583	7
150055	7
1335	7
2560010	7
674529	7
1718	7
1917441	6
83655	6
715	6
2081702	6
1452	6
2079536	6
1796613	6
738	6
607711	6
2840371	6
1111760	6
59310	5
623	5
615	5
850	5
655307	5
1390	5
589437	5
2057798	5
2664091	5
856	5
194197	4
38293	4
1245	4
2650157	4
1624	4
1406	4
1590	4
1288	4
45243	4
492670	4
283734	4
33040	4
29394	4
2819102	4
1428	4
208962	4
57706	4
2971264	4
81947	4
357276	4
1296	3
849	3
718	3
2841264	3
1597	3
401619	3
51161	3
2867005	3
632	3
2490633	3
1774216	3
1423	3
1398	3
589436	3
2763022	3
3070681	3
291645	3
28125	3
493	2
640030	2
1940319	2
2763068	2
2764326	2
298654	2
2886359	2
418719	2
216816	2
1861	2
2502791	2
2487064	2
1408	2
1233873	2
1773	2
68239	2
1561	2
1491	2
