taxon	reads
47770	4600856
9606	37527
95486	22559
1587	14726
1604	10038
863372	9484
1774	9039
1590	6627
2738126	6545
2018067	5970
152480	5394
40324	5299
2082188	2878
1584	2762
33959	2363
267818	2007
303	1587
2976884	1539
1596	1416
1579	1262
85698	1146
93064	1094
1597	1077
1598	875
2742601	744
1613	719
2107999	710
3051122	709
28038	702
227942	696
2954102	637
83683	633
2745514	564
1280	458
217203	446
1392	443
1624	439
1496	437
227945	430
47883	394
2282124	389
1600	368
87883	353
1353891	329
72557	313
1396	305
1423	290
1827300	278
292	272
1615674	268
13690	262
1218493	260
68895	260
1428	259
3048613	257
151781	256
2605424	254
82367	233
1639	231
492670	224
60550	216
179879	209
36809	209
1747	207
