taxon	reads
47770	953935
9606	36276
1596	4918
712116	3889
2047	3818
544580	2829
1587	2252
2742601	1709
43768	1360
29466	1157
1303	936
2789425	710
1305	695
1604	485
706438	407
1633	309
729	277
1655	254
172042	249
1747	223
1590	216
1302	212
461393	166
2107999	164
712624	140
61592	122
28038	119
78331	114
33959	113
824	109
562	106
1656	101
1280	91
1018	80
1659	77
1017	74
490	74
267818	72
505	70
1597	68
496	63
1309	60
3077723	60
28125	58
2702	57
495	55
2718	54
1598	53
28037	53
712122	52
28901	52
76857	51
83683	48
2975349	44
821	43
1588	43
1318	42
2708117	42
1019	41
1218493	35
1750	33
1313	33
3038077	32
1260	31
820	31
1600	28
199	27
2690380	27
423477	25
333766	25
28116	25
178339	25
1428	23
2545799	21
1660	21
46124	20
2866573	20
52774	19
52771	18
1705617	18
1328	18
1579	18
267212	18
327575	18
1311	17
1351	17
488	17
712357	16
204	16
111015	16
39778	15
33038	14
28133	14
539	14
2748316	14
2682456	14
2755559	13
113107	13
554406	12
1902136	12
38304	12
45634	12
1613	12
2789424	11
2598457	11
227945	11
1056807	11
1851395	11
1584	10
157688	10
3098076	10
28129	10
210	10
3098075	10
818	10
2819619	10
1450	9
1308	9
2576376	9
2572088	9
1433513	9
28449	9
2560010	8
2722820	8
33007	8
43675	8
1156431	8
29382	8
1610	8
2057798	8
2737173	8
1160721	8
1979527	7
2093824	7
103621	7
1639	7
2610896	7
2763540	7
187303	7
2490855	7
712528	7
46503	7
157687	6
2057800	6
2744574	6
2057743	6
713030	6
623	6
1316593	6
641148	6
487	6
2559073	6
29562	6
1338	6
492670	6
1304	6
47493	5
3059030	5
33053	5
76859	5
203	5
155615	5
675090	5
2811781	5
2321394	5
1960083	5
2079536	5
2754044	5
655307	5
1287640	5
853	5
644007	5
2993455	5
371601	5
246787	5
1316596	5
732	4
2682455	4
2081702	4
1392	4
39777	4
108980	4
2565559	4
1550024	4
3003351	4
109328	4
2954513	4
1848766	4
87541	4
1884263	4
28137	4
684066	4
257758	4
1307	4
1528099	4
598660	4
1007676	4
301	4
33039	4
135079	4
69823	4
1363	3
103731	3
3047874	3
1390	3
1625	3
52773	3
1270	3
1522	3
28127	3
712633	3
214856	3
28132	3
3058373	3
712362	3
1472416	3
28131	3
43765	3
2962632	3
2929495	3
563996	3
158836	3
470931	3
51515	3
1496	3
47671	3
104955	3
109790	3
3022697	3
508451	3
1599	3
61645	3
283734	3
2879114	3
851	2
375175	2
3077584	2
2598453	2
1385715	2
2879107	2
2983232	2
40542	2
285729	2
1759399	2
2057	2
1274359	2
208224	2
486	2
39491	2
2099788	2
484	2
1623	2
228229	2
151781	2
84135	2
154046	2
2912314	2
3036300	2
208479	2
3064892	2
726	2
