taxon	reads
47770	4648402
9606	36907
95486	30034
1587	9616
863372	9504
1774	9055
2738126	7166
2018067	6702
40324	6095
2082188	2896
1604	2315
2976884	1583
1596	1556
2954102	1256
85698	1204
93064	1094
1590	1040
303	920
2107999	706
2742601	666
2745514	631
28038	581
2282124	469
217203	405
33959	343
72557	330
1353891	324
47883	318
3048613	306
1597	306
1615674	281
68895	270
13690	266
1280	256
87883	240
267818	238
82367	235
78331	230
1827300	222
2605424	221
83683	210
36809	204
1495331	203
1747	201
317	200
