taxon	reads
9606	81389
1379	67249
487	51241
727	35542
1328	23005
562	18433
28037	16258
1313	16256
1522312	13961
43675	11840
1304	10537
28131	7414
851	6568
1318	6418
2993430	5811
732	5248
39777	5199
28132	4942
2682456	4816
1660	4722
729	4118
1280	4096
726	3805
1303	3633
423477	3587
2682455	3331
486	3314
1177574	3258
485	3245
257758	2829
33033	2602
3059028	2535
1338	2388
3098076	2125
39778	2098
2819619	2037
2598453	1597
1433513	1590
29466	1571
1018	1538
2937985	1534
84135	1491
2610896	1466
76859	1458
3077584	1426
199	1418
29391	1384
3059030	1323
712633	1309
2975324	1306
1311	1303
46124	1287
470565	1226
3098075	1194
157687	1151
504	1114
1773	1099
2663009	1091
28449	1023
483	892
735	853
623	853
2972784	849
712623	838
1308	831
2759692	738
76860	735
539	669
76857	663
203	656
1343	654
28901	640
2899133	618
78331	600
158	593
490	566
684066	565
1747	561
68892	554
155615	551
2490855	543
69710	539
28133	533
114527	523
102148	518
1334	478
2420310	474
1305	442
1839799	439
1302	436
671211	412
484	389
712435	386
712310	363
2954513	348
2954545	339
76123	329
712116	311
488	299
1307	299
197575	290
137732	286
1852377	272
712538	270
1156431	258
2972775	252
58231	252
712357	250
45634	247
1902136	247
495	237
78535	229
1759399	223
2047	222
544580	207
621	168
622	162
208962	128
2836367	114
573	114
564	109
54736	103
2878546	101
1499973	74
113107	71
624	70
2598457	69
1583098	66
546	64
1314	47
1319	46
2044467	46
550	37
285729	35
33040	34
2490633	31
641148	31
2420309	31
33053	31
158836	30
2509664	28
57706	27
1853278	24
2509662	23
2975349	23
2912188	22
985002	22
35703	22
2576376	21
194197	20
545	19
2763068	19
1654388	18
1336	18
83655	17
1234680	17
3038077	16
34062	16
1340	16
3077590	15
655307	15
82348	15
1463165	15
1888195	15
1329	15
248315	14
2509666	14
2040624	14
1310	13
1352	13
1639133	13
712624	13
1853276	13
1309	12
492	12
496	12
2382163	12
1341	11
361101	11
158822	11
548	11
1811193	11
267212	11
860	10
632	10
3028083	10
2709396	10
1396	10
1871109	10
1825069	10
51288	10
308354	10
29394	10
29389	10
1349	10
208224	9
1496	9
1501662	9
299767	9
67824	9
400065	9
2666100	8
208223	8
244366	8
2562449	8
1345	8
28091	8
640030	8
54291	7
1814128	7
1335	7
1398	7
1815583	7
1428	7
1851514	7
1351	7
565	7
61645	7
2173853	6
2781599	6
315405	6
254785	6
1134687	6
571	6
2840371	6
61646	6
61648	6
1151742	6
149016	6
1326	6
2995414	6
607712	6
67827	6
1563222	6
221027	6
1491	6
109328	6
2583584	6
3077723	5
3020829	5
1316593	5
197614	5
42422	5
379893	5
589437	5
28129	5
45972	5
850	5
1392	5
1348	5
157691	5
2742624	5
2742676	5
413497	5
1756993	5
61647	5
1334193	5
2153385	5
138074	5
712361	4
712368	4
3028082	4
607711	4
493	4
326522	4
2067065	4
730	4
1117645	4
3052091	4
2971264	4
216816	4
554406	4
1346	4
102886	4
1111760	4
2891570	4
1505757	4
150055	4
413503	4
1646340	4
2545798	4
2529381	4
109472	4
859	4
2066049	4
1914243	4
249188	4
714	4
2912675	4
1972431	4
1470200	4
158877	4
2748316	3
2664091	3
197	3
157688	3
1655	3
1714840	3
67825	3
3051183	3
67826	3
1423	3
28035	3
1283	3
2021971	3
1917441	3
2999116	3
3026145	3
2494702	3
2478464	3
2071710	3
1812935	3
3104013	3
2866201	3
753	3
1005665	3
2980557	3
881260	3
3073902	3
3031919	3
539813	3
208479	3
645	3
2579935	3
2995413	3
28137	3
2923366	3
551989	3
28141	3
1056807	3
283734	3
1931275	3
72	3
738	3
502	3
3028084	2
1785996	2
322095	2
1624	2
1598	2
2686210	2
1579	2
1547	2
2811778	2
1316596	2
146819	2
89586	2
2967301	2
589436	2
669	2
208439	2
563	2
3070999	2
76853	2
1199245	2
3077956	2
181487	2
3110110	2
747	2
69218	2
2494701	2
2815358	2
158823	2
580	2
1158459	2
2714951	2
1530123	2
61	2
2809020	2
762	2
1282	2
29380	2
577	2
505	2
2153354	2
2489010	2
1288	2
1290	2
208199	2
1573676	2
492670	2
750	2
856	2
849	2
2026186	2
2995161	2
43768	2
1656	2
40542	2
204	2
522485	1
200	1
260714	1
2590551	1
162	1
29510	1
2572088	1
2841264	1
3118470	1
240139	1
881	1
483547	1
936456	1
1930593	1
2352	1
111015	1
2057800	1
3036302	1
178339	1
29311	1
1430326	1
3064286	1
134601	1
2419772	1
1581	1
1720083	1
1590	1
1249	1
1245	1
71452	1
1354	1
128944	1
2708117	1
979	1
76594	1
2570561	1
683124	1
2653681	1
2705471	1
2713573	1
3036359	1
985	1
2545455	1
188913	1
718	1
189834	1
1796644	1
2778911	1
1443036	1
29378	1
1295	1
1292	1
42858	1
69966	1
1405	1
467262	1
3098077	1
1071078	1
2093834	1
86663	1
1476025	1
1421	1
450367	1
1535204	1
2844358	1
86664	1
2831673	1
2932255	1
1930546	1
2921556	1
633404	1
1259973	1
2058152	1
2587529	1
2583989	1
53344	1
201828	1
155085	1
214473	1
61015	1
326523	1
1689272	1
95486	1
367825	1
1245436	1
307486	1
1160784	1
2795389	1
2820817	1
2866570	1
728	1
75985	1
85404	1
46127	1
586733	1
29388	1
33028	1
29385	1
1284	1
1286	1
575	1
2497875	1
2870346	1
2724468	1
2836161	1
2976431	1
3077940	1
399742	1
885040	1
2492396	1
2725560	1
283686	1
497725	1
2282310	1
535744	1
1163710	1
2067959	1
2871826	1
1505597	1
1345117	1
82977	1
2986951	1
2828862	1
2841594	1
2709403	1
2794089	1
52773	1
2081702	1
2789425	1
2921709	1
3073092	1
44251	1
1619311	1
1475485	1
1884263	1
3054208	1
40091	1
33037	1
2931922	1
46507	1
433286	1
1727145	1
53443	1
1796616	1
33039	1
241425	1
133453	1
566	1
2047724	1
1177216	1
703	1
615	1
28151	1
55212	1
68334	1
1922217	1
9	1
553	1
584	1
1574161	1
634113	1
3066235	1
290110	1
1905730	1
204039	1
1172565	1
67780	1
663	1
672	1
300876	1
29494	1
2908646	1
659	1
38293	1
263	1
28110	1
28885	1
651	1
294	1
287	1
1229	1
351052	1
29447	1
40324	1
73780	1
2746232	1
1437009	1
3016006	1
3077944	1
1002672	1
257708	1
1267768	1
28128	1
2913621	1
28127	1
1685	1
2975924	1
42881	1
3028804	1
84112	1
3066279	1
3066285	1
216942	1
2133	1
171284	1
76629	1
45363	1
1160	1
1541	1
641107	1
2320868	1
1561	1
3029174	1
863	1
2108523	1
2731377	1
79209	1
1522	1
2487118	1
37923	1
837	1
28124	1
867595	1
674529	1
45254	1
28112	1
2010828	1
1705617	1
2545799	1
1019	1
45243	1
327575	1
82801	1
1584	1
1600	1
1623	1
1580	1
28038	1
176292	1
2923362	1
3058373	1
712362	1
39152	1
2286	1
3080760	1
