taxon	reads
47770	4607248
9606	37517
95486	26964
1587	15080
1604	10069
863372	9485
1774	9071
2738126	6514
2018067	6071
40324	5945
2082188	2859
1584	2846
33959	2337
1590	2105
267818	1890
2976884	1588
303	1569
1596	1504
1579	1299
1597	1172
85698	1170
93064	1110
1598	853
2954102	830
2742601	751
28038	708
1613	686
227942	670
2107999	660
83683	633
1496	613
1396	605
2745514	581
1392	505
1280	472
2282124	457
217203	435
87883	410
1624	406
47883	399
227945	379
1600	355
292	335
1353891	332
72557	304
3048613	301
1218493	276
13690	276
68895	263
1615674	253
1428	250
492670	245
1827300	241
60550	240
151781	238
2605424	231
82367	228
1639	225
36809	210
179879	209
1423	207
1747	203
488447	198
508451	193
2854261	187
1773	167
76860	158
109790	157
1351	142
1452	141
152480	141
2594495	128
1495331	127
1599	114
1637853	114
482957	112
1352	111
1580	110
2012495	109
1610	109
147802	108
488730	104
101571	100
2983232	99
33038	96
2144175	93
78331	93
303541	92
1633	89
1313	88
2799681	86
95485	83
488731	82
1632	79
2841656	79
152500	79
28901	78
47715	75
2813843	74
2594496	73
1589	71
488446	69
216816	68
1255	68
2879107	67
2978683	66
1390	66
2976676	64
1308	64
2983213	63
2983208	62
1254	62
317	62
562	59
2049935	58
2983210	57
1314	57
287	56
2594494	55
2993455	53
342113	50
1398	49
2690380	49
283734	48
1160	48
60552	46
1307	46
2983211	45
1581	44
488729	43
293387	42
1503055	41
2954081	41
1207504	40
1282	39
294	38
488732	38
251701	38
228229	38
1603	37
2811789	37
76758	35
97478	34
1406	34
2811788	33
1720083	33
1502	32
1363	32
1503054	31
195	31
46867	31
1623	30
1637862	30
44008	28
573	28
2217913	28
47877	28
587753	28
2921518	27
1661	27
1247	27
2698683	26
2906514	25
1218494	24
2095	24
853	24
28095	24
2015348	24
375175	24
2583452	23
2778370	23
1618	22
1311	22
337	22
1534	22
430531	21
29438	21
1605	21
2292255	20
2695882	20
1163710	20
671077	20
1619311	20
76853	19
131111	19
1404	19
68892	19
29347	19
197	18
3066320	18
33941	18
1705310	17
1359	17
28025	17
996558	17
51663	17
2682487	16
2954096	16
86663	16
1515	16
76760	16
1642	16
1358	16
240427	16
152331	16
1328	15
1261635	15
2954094	15
3003348	15
1494466	15
2969821	15
292800	15
2936783	15
1637869	14
1501662	14
200450	14
102134	14
747	14
60520	14
33962	14
2026186	13
380021	13
1702238	13
1245	13
1385591	13
1717	13
1622	13
2762896	13
2086577	12
1246	12
3016050	12
1402	12
2932183	12
658644	12
1573719	12
28450	12
57975	12
907	12
450367	12
3029174	12
1582	12
28035	12
33923	12
1503053	12
1304	12
29394	11
418240	11
57037	11
2041044	11
321846	11
200451	11
2714355	11
561879	11
1344094	11
2096	11
2099789	11
1179675	10
239935	10
336988	10
51669	10
61624	10
2954091	10
2054919	10
1290	10
2954546	10
2751	10
2745519	10
86188	10
75588	10
2055160	10
938155	10
1608957	10
1930546	10
2942204	10
3054208	10
2884834	9
3117553	9
2730847	9
658632	9
3023090	9
271881	9
1625	9
181555	9
87541	9
580165	9
2954093	9
2954092	9
88233	9
2040586	9
2518176	9
1545702	9
53410	9
197614	9
46127	9
61645	9
2083054	9
3022697	9
47878	9
1982626	9
2886361	9
2870840	9
1702250	9
468911	9
2923362	8
2506420	8
53344	8
519450	8
135727	8
3004105	8
2782163	8
359110	8
1880678	8
2664899	8
470	8
2269374	8
296745	8
367743	8
915099	8
3028070	8
1405	8
708126	8
2507161	8
2971912	8
3078812	8
260554	8
178214	8
659243	8
3025672	8
502394	8
2098	8
1637837	8
2870750	8
2045451	8
526944	8
70255	8
169435	7
528343	7
1783348	7
51664	7
2005046	7
2931922	7
2963365	7
2072407	7
43770	7
1659	7
2806609	7
82348	7
3051119	7
114090	7
1134405	7
1588	7
1310	7
1305	7
