taxon	reads
729	245755
1303	132022
28037	113598
1313	59824
726	58789
29466	38187
727	34234
712310	32507
1305	29454
712116	23334
544580	22212
1379	18275
1302	17627
1019	16261
9606	15853
712624	15692
76857	14777
1547448	14111
2819619	13451
1902136	11965
47671	10901
1433513	10808
1017	9932
3038077	8817
2975349	8776
2993430	8309
732	8071
2598453	7906
490	7497
257758	7047
712357	6822
137732	6783
46125	6659
172042	6480
2718	5958
2789425	5565
2576376	5106
29391	3647
2708117	3403
712435	3246
1655	3235
2663009	3161
1018	3127
28132	2900
2047	2735
1750	2673
423477	2637
76859	2531
539	2530
3077584	2529
483	2445
488	2437
43675	2360
3077723	2346
1307	2231
487	2217
28449	2028
495	2002
712633	1995
78535	1898
1658672	1898
46124	1801
76860	1756
1311	1710
45634	1620
851	1556
821	1515
1583098	1488
1304	1487
357276	1481
712623	1384
2759692	1381
739	1361
2820817	1268
2972784	1236
1660	1186
1656	1159
1156431	1142
1318	1116
735	1104
714	1086
1316596	1075
1328	1029
712710	1008
46506	957
1056807	923
1747	882
837	879
68892	823
28131	808
155615	782
820	782
285729	776
2545799	765
1308	749
2420310	743
1314	732
2937985	701
505	672
249188	656
817	647
1759399	639
113107	628
371601	622
486	611
84135	605
461393	602
28116	601
327575	601
1334	587
747	584
712150	565
485	529
562	524
684066	512
39777	502
39778	486
157687	465
2866570	464
197575	462
43768	450
1338	446
28133	441
484	438
1177574	427
1705617	418
2490855	401
2382163	397
328813	386
2682456	386
1343	383
1871109	367
2420308	354
47678	354
28129	353
2528037	347
2866573	340
2610896	327
2682455	327
28901	322
28125	318
502	311
1234680	306
3077590	306
712122	305
823	296
162156	295
712471	294
248315	291
33040	289
109328	288
1316593	286
157692	280
860	277
322095	277
28111	273
1309	273
3098076	266
1931275	264
409322	263
818	259
3059028	242
2972775	240
1796644	227
2133944	225
867595	223
199	217
2955582	205
2162637	203
61592	203
