taxon	reads
28037	1255322
1313	730667
735	443034
729	309802
1303	274999
726	262116
2993430	202600
1379	195527
727	179439
2819619	165540
712310	161507
9606	130354
257758	128404
1433513	125686
2598453	105087
483	55513
137732	38318
43675	34422
3077584	29576
113107	26443
1302	25765
28132	23648
1305	22591
652716	21639
712435	20948
712633	20280
487	20064
490	18523
2937985	16488
1177574	16013
1304	15860
1902136	15438
2975349	13429
28131	11948
28133	11771
1318	11597
1328	11525
712624	10786
28449	10204
2576376	9985
3038077	9647
712623	9592
1307	8982
2972784	8827
29466	8739
486	8652
2759692	8190
718	8070
732	8014
45634	7642
1759399	7617
68892	7603
1311	7137
28125	6931
189834	6858
1156431	6718
2663009	6342
470565	6266
34105	6240
488	5861
84135	5718
2047	5300
85404	5134
39777	5005
76857	4962
29391	4949
589437	4856
85402	4791
75985	4531
738	4396
2133944	4371
2820817	4135
837	4050
162156	4033
747	3997
1308	3976
485	3950
715	3941
1796613	3925
199	3860
423477	3857
544580	3661
111844	3655
739	3601
496	3582
46124	3578
1343	3543
1056807	3533
3098076	3523
28135	3473
28129	3471
157687	3461
2030797	3436
33040	3393
2770636	3152
589436	3147
644007	3047
2382163	3002
2866570	2866
76123	2863
28127	2856
712471	2842
165179	2815
28137	2761
2610896	2752
2682456	2737
821	2671
46125	2663
714	2607
1234680	2560
371601	2493
712150	2445
495	2409
454154	2361
47735	2274
1660	2272
387661	2264
3077723	2223
684066	2213
249188	2199
1338	2196
197575	2186
728	2044
750	2044
254839	2041
28111	2029
76860	1981
817	1980
730	1969
823	1960
1334	1959
76859	1957
2682455	1945
2972775	1935
387090	1910
2937774	1816
484	1786
2518605	1658
3098075	1640
28119	1635
51049	1608
2899133	1601
33053	1590
123824	1565
28128	1512
820	1504
1566990	1483
12402	1467
1314	1464
52227	1459
712116	1452
641148	1447
2691580	1441
716	1433
230709	1420
818	1397
3020829	1383
1335	1351
712362	1351
1351	1349
36874	1339
1624	1301
157339	1296
1917441	1291
1432056	1277
322095	1265
1336	1255
3059028	1236
1019	1234
39778	1233
851	1202
357276	1201
2913621	1185
329854	1178
2913616	1158
28901	1152
376805	1144
46506	1084
2801997	1080
2686210	1078
1796644	1048
2563662	1041
2913614	1039
562	1039
47671	1021
28113	1006
1443036	1000
1032623	979
2913620	978
28124	976
172042	962
454155	960
1888195	948
860	939
2975324	918
2715212	916
3077590	913
2789425	901
839	891
731	886
291644	877
246787	875
47678	870
720	866
397865	854
712357	854
197614	850
82348	837
2778911	832
1501662	822
2518971	822
1573823	816
1871109	807
1329	801
2530390	799
2954545	795
1839799	777
282402	769
28116	769
1309	768
1701814	747
34085	744
393921	744
28118	736
762	724
753	723
2827233	706
291645	688
400065	688
1785995	673
2490855	666
187101	665
505	663
33038	661
2792859	661
77095	655
3028083	651
754	646
2954513	641
28112	637
28123	635
2545799	623
1017	617
