taxon	reads
147802	807283
109790	319634
9606	47749
47770	6362
2057741	4561
87541	3093
562	2190
1280	1953
1598	1883
329	1718
1587	1708
2082387	759
82135	560
2702	541
1351	526
1596	511
88688	467
2823693	463
69666	326
2842456	321
1352	315
3014784	312
1325120	309
155892	278
1679497	272
2708539	267
1496	252
1747	248
2010972	246
2799681	233
3015996	233
3016000	213
3015177	206
1311	200
28901	177
1392	174
1313	171
1428	122
1579	118
267818	104
33959	94
1396	92
1354	80
3140247	79
564	76
1314	74
621	71
578234	68
1600	61
1584	55
1604	52
623	48
492670	46
1639	46
1307	36
283734	35
44009	34
45634	31
1423	29
1624	29
2792979	28
2102	28
622	26
573	24
2751	21
2098	21
2725997	21
1355477	21
1597	21
208962	20
2690380	18
44008	17
1613	16
1501662	15
1452	15
1390	15
1590	14
3029274	14
2983213	13
2983211	12
2107999	12
1404	11
1254	11
1282	11
216816	11
83683	10
2026186	10
1502	10
985002	9
2420310	9
1522	9
293387	9
1499973	9
1581	9
1296	8
53444	8
1308	8
29556	8
29394	8
3003229	8
3029272	7
68892	7
2879107	7
1580	7
2897181	7
86663	7
546	7
2942204	7
2997336	7
1561	7
2940300	7
296745	6
76857	6
1642	6
1720083	6
1245	6
1283	6
2044467	6
1353	6
2594495	6
2420309	6
1515	5
649756	5
2792978	5
1773	5
1607	5
2932183	5
375175	5
1405	5
2782686	5
1654388	5
561879	5
28037	5
137591	5
81947	5
40318	5
1348	5
587	5
1160	5
1520	5
3050383	5
126385	5
2524	5
1363	4
671077	4
2819619	4
3046383	4
1334	4
2498113	4
2792977	4
70255	4
1903686	4
2966586	4
413497	4
83655	4
1619311	4
2954672	4
745376	4
3082444	4
29388	4
2906076	4
1319	4
485447	4
2219043	4
244366	4
1940319	4
336810	4
1249	4
1255	4
2506420	4
2766701	4
1599	4
1005039	3
201828	3
1702238	3
1631871	3
3028084	3
3127115	3
1184	3
1670	3
1491	3
3066310	3
1871025	3
2377	3
1532	3
433286	3
1718	3
2012495	3
2983232	3
2507161	3
51665	3
28025	3
2969821	3
71452	3
197614	3
1303	3
1309	3
1329	3
550	3
2044912	3
2884834	3
53344	3
260554	3
42858	3
379893	3
3016050	3
3039159	3
133448	3
61624	3
1406	3
76853	3
29448	3
64104	3
580165	3
1398	3
2841264	3
195	3
1605	3
1625	3
51663	3
1601	3
2742683	3
1603	3
759620	3
2698683	3
51664	3
485	3
44577	3
2923362	3
104	3
1653831	2
817	2
371601	2
1118202	2
13373	2
304207	2
1648	2
2485784	2
366522	2
158	2
2493639	2
188932	2
47715	2
88233	2
29459	2
1221500	2
1295642	2
79880	2
3077789	2
1421	2
2954748	2
1462527	2
1473	2
2929481	2
137732	2
28035	2
375	2
2493093	2
1404429	2
2831780	2
3140245	2
3139729	2
2782655	2
1497681	2
2213202	2
198119	2
570278	2
129338	2
1404888	2
3031919	2
566	2
2579935	2
2891570	2
54736	2
208224	2
67827	2
2742624	2
2562449	2
54291	2
1284	2
46127	2
46126	2
45972	2
29378	2
1293	2
214473	2
1288	2
84112	2
37692	2
236753	2
884684	2
3023090	2
3029174	2
46867	2
1519	2
2779445	2
53458	2
1871031	2
96232	2
446	2
648	2
672	2
9	2
1639108	2
2497879	2
1334193	2
2686210	2
1310	2
1328	2
76860	2
1583	2
1589	2
53345	2
2738	2
51669	2
1834167	2
178214	2
2036206	2
287	2
470	2
47760	2
1862358	2
1717	2
410072	2
39486	2
79209	2
938288	2
59610	2
158847	2
33034	2
33033	2
46507	2
2806552	2
2583452	2
252966	2
2983210	2
1218493	2
2269374	2
2993455	2
818	1
2695882	1
151781	1
227945	1
508451	1
1632	1
97478	1
1622	1
1623	1
57037	1
1614	1
712710	1
341027	1
2305508	1
496056	1
2545455	1
2029983	1
1134405	1
155615	1
188913	1
1660078	1
663364	1
2321133	1
1564138	1
69710	1
29519	1
673862	1
927083	1
2984951	1
2286	1
3060320	1
747	1
738	1
29447	1
13076	1
2885764	1
89093	1
87458	1
1834192	1
615	1
2583805	1
70864	1
645	1
656	1
669	1
38293	1
730	1
1346	1
1358	1
1359	1
3073902	1
565	1
2067959	1
102862	1
1922217	1
2975349	1
257758	1
1433513	1
1234680	1
2021971	1
59310	1
315405	1
1304	1
3028315	1
97138	1
3070996	1
1970093	1
1155388	1
641107	1
1501	1
238834	1
679318	1
191292	1
84595	1
2592654	1
2653857	1
2903562	1
1076124	1
2840371	1
33010	1
2760705	1
2895565	1
546871	1
441500	1
1072256	1
36809	1
1833	1
420336	1
3028070	1
39488	1
46228	1
36835	1
3070814	1
42838	1
1680	1
3117747	1
2283160	1
208199	1
33934	1
665099	1
450367	1
1920422	1
2921443	1
92758	1
2782163	1
111781	1
321332	1
61435	1
913107	1
2710758	1
2743000	1
1871019	1
2095	1
519450	1
38986	1
92404	1
2112	1
142650	1
2096	1
217159	1
36839	1
1513	1
1509	1
1160721	1
1550024	1
292800	1
169435	1
2736875	1
44255	1
1404864	1
1419277	1
2744515	1
529	1
3052091	1
2672567	1
439387	1
1197460	1
858422	1
115808	1
83637	1
1325115	1
244734	1
2854389	1
1379	1
2954771	1
2782659	1
2782654	1
2590772	1
3140244	1
1404443	1
55395	1
2908839	1
2996034	1
1178515	1
373687	1
2565926	1
3022697	1
1641	1
3049086	1
1335048	1
2171755	1
1225128	1
2775080	1
2806609	1
29380	1
1294	1
1290	1
2170729	1
2015316	1
3026418	1
7	1
1609977	1
1042	1
2862331	1
3017782	1
2831673	1
28031	1
2590012	1
2954544	1
38875	1
255247	1
279826	1
285983	1
1441095	1
1455	1
1408	1
86664	1
3070683	1
220684	1
2921420	1
1911587	1
1563222	1
881260	1
208223	1
1005665	1
158822	1
158823	1
2763068	1
712633	1
522262	1
33028	1
29385	1
571	1
1134687	1
575	1
1573676	1
67824	1
2589818	1
2851015	1
1868793	1
46124	1
170573	1
985762	1
1955013	1
308354	1
69966	1
1855823	1
2708346	1
1890302	1
659243	1
1402	1
72361	1
1648923	1
253	1
2547600	1
247	1
1415657	1
1191459	1
2904245	1
281120	1
1785960	1
3048609	1
1768242	1
2067065	1
1160784	1
3003257	1
104270	1
3018315	1
1888890	1
1247	1
231049	1
293371	1
176292	1
511	1
519	1
85698	1
3065910	1
160453	1
1629	1
2993456	1
2883998	1
2292255	1
1602	1
938155	1
1007676	1
2708053	1
261299	1
105841	1
1229621	1
33035	1
1796616	1
2779518	1
208479	1
248315	1
2682456	1
2086584	1
3079303	1
3079302	1
39496	1
863643	1
3003601	1
1965571	1
54005	1
54006	1
3036303	1
1870984	1
40091	1
3109366	1
626940	1
2983208	1
85874	1
911092	1
375929	1
102148	1
1796635	1
2487118	1
2478954	1
