taxon	reads
729	5640030
43675	397167
28037	345905
29466	304591
1660	183603
727	151317
1379	146281
1303	137716
1313	128664
726	119921
2972784	105212
1318	100559
2663009	96316
712623	95252
2759692	91587
1759399	78633
113107	71000
1156431	67573
2819619	51966
490	49793
732	44321
46124	42682
712435	42679
712633	41880
2382163	38044
3077584	35973
423477	34475
1433513	33681
2598453	32229
2993430	30095
1234680	29825
712150	29423
68892	29350
2610896	26965
9606	23305
3098076	22762
28449	21868
2490855	19969
3098075	19296
257758	18134
249188	17207
28132	16993
652716	15911
739	15853
47671	15709
1852377	15612
747	15000
2576376	14650
3059030	14491
2820817	13977
3038077	13945
684066	13206
712310	12167
718	11109
3059028	10945
78535	10580
2975349	10578
1902136	10539
495	9942
1304	9870
1305	8659
1302	8644
544580	8449
488	7627
84135	7290
714	6852
641148	6742
712624	6703
1796644	6656
33053	6361
496	6178
1311	5876
2972775	5172
1017	5132
2866570	5035
39778	5002
172042	5000
837	4348
45634	4296
2682456	4252
1328	4218
2490633	4119
1871109	4064
76857	3998
1307	3897
617123	3811
860	3456
712116	3279
76859	3064
735	3046
712357	3028
46125	2871
487	2822
712710	2642
2682455	2560
2047	2527
1308	2463
1056807	2456
1177574	2342
539	2263
484	2203
3077590	2153
2789425	2007
1338	1763
1655	1755
2545799	1749
29391	1712
562	1618
1583098	1592
52773	1586
851	1548
197575	1511
28901	1511
28133	1476
102148	1444
39777	1432
327575	1426
28129	1319
46503	1285
28124	1235
3077723	1190
2975324	1190
1019	1153
28123	1137
137732	1083
1334	1082
1343	1081
28135	1054
483	1039
706438	965
2763068	935
12402	908
485	884
28131	882
1656	868
33033	844
328813	823
254839	822
36874	820
76860	809
199	807
28188	804
1501662	799
730	789
248315	786
393921	771
486	760
750	759
1314	748
738	737
322095	735
1747	732
165179	700
2937985	698
728	694
2718	691
818	664
28137	628
82348	622
1448274	619
753	614
505	578
111844	557
1335	549
1336	549
2781599	545
85402	541
397865	537
2133944	528
47678	520
470565	503
157673	497
716	492
867595	491
1965590	488
1585976	447
820	436
72	423
1310	423
34085	421
75985	421
2021971	419
52227	416
505341	416
28125	412
1018	411
315405	410
454154	409
204	406
155615	401
328814	398
712471	397
589437	392
3068634	392
400065	375
712361	370
538949	368
2954513	368
1839799	366
823	361
589436	360
33040	358
2954545	357
1750	351
2778911	351
339	350
230709	344
214856	341
715	333
2094151	330
550	329
1888195	328
1316596	323
361101	321
76123	316
285729	308
28112	306
1288	305
2043170	302
3003351	299
2770636	298
1329	296
162156	295
1309	294
2913616	287
2664091	285
28119	284
2708117	283
2030797	281
61592	280
1243007	277
2530390	276
221402	274
3028082	272
1351	269
762	269
1814128	268
2792859	264
387090	262
299767	261
149016	256
2518971	256
43768	255
2585118	254
817	253
131111	251
103810	250
1735111	245
157687	241
2913614	236
28127	235
2487072	234
2497989	233
2686210	233
821	232
3028084	232
47735	230
1358	228
3020829	226
3028083	226
357276	225
371601	223
536441	223
29389	222
674529	220
246787	217
181487	212
2937774	209
28113	208
470	207
502	207
1382	207
376805	205
2794089	205
2173853	205
2528037	204
839	204
1642646	204
2364787	202
2691580	202
109472	200
2932252	200
282402	200
