taxon	reads
821	2049474
820	878912
818	673914
328813	646623
817	473445
387661	375464
823	312498
338188	255873
214856	237551
853	224184
28118	179140
371601	158720
3073964	147129
291645	140240
28116	110783
357276	104323
39485	97456
39491	74538
33039	72946
46506	66566
40545	64862
2927224	53078
411483	49219
2929488	44518
1288121	42005
2650157	40974
301301	38677
1160721	37984
2929494	36991
2714355	31909
169435	31777
411486	31221
2860051	30303
88431	30283
2093857	29215
410072	28791
2847299	28744
2929492	27593
292800	27250
2929491	25542
2785531	25431
46503	25264
674529	24837
1099853	23103
1550024	22564
47678	22054
2109687	21214
2929493	21160
2714353	20333
2878202	20295
165179	19996
1472416	19785
2585118	18770
2709390	17355
2831966	17192
33038	16971
649756	16822
538949	16759
2792859	16692
2929495	15743
2929490	15719
166486	15703
1297617	15596
2162637	15518
2946555	15059
2929489	15031
3030639	14328
214851	14167
1522	13395
1496	13366
74426	11858
2086584	11160
239935	10764
2763056	10655
512298	10635
2763022	10434
2528203	9936
291644	9444
2972761	9416
3117552	8781
1737424	8120
2108523	7924
556259	7688
876	7657
1796613	7583
2650158	7458
2714358	7300
3068329	6691
2763672	6619
2946593	6516
39488	6067
2715212	5826
39496	5585
2025876	5504
208479	5108
2707299	4769
28111	4648
2610895	4504
29347	4454
2564099	4395
1520	4262
28901	4126
89014	4028
2755405	3980
39486	3924
657323	3867
1982626	3831
328812	3671
9606	3622
2479767	3566
1352	2945
116085	2881
2585119	2475
154046	2456
626937	2333
1965590	2212
2583452	2200
387090	2188
1776384	2052
162156	2009
2364787	1942
1981510	1893
2685834	1876
2763667	1863
53442	1828
45851	1748
562	1669
1307	1665
329854	1646
3079303	1586
28113	1574
1531	1572
33043	1560
2780922	1555
1161942	1531
1871021	1525
3079302	1521
454154	1513
84112	1457
1177574	1392
2779518	1299
2086585	1292
1280	1257
2763669	1244
1796635	1187
33035	1185
2951805	1177
1547	1147
2068655	1139
751585	1125
3028070	1082
3030016	1076
1796620	1064
216816	1035
2763670	1028
253239	1027
246787	1008
28119	1002
544645	982
2709410	949
1155388	922
28026	919
84030	908
831	900
1502	863
3046383	854
2173	848
3030017	827
3046382	814
2093856	790
290053	786
1423	780
2666138	775
2763062	702
1217282	701
28037	701
1491	701
1359	683
2841528	666
2944914	662
282402	658
2518605	657
89153	650
1261635	633
1404	620
1529	607
1313	607
1912897	602
1590	590
1796616	589
837	585
638849	579
2202000	578
2766537	573
2576756	569
2994078	550
1561	545
2041044	529
287	516
2966552	512
1653434	506
195	505
197	503
3115152	500
1532	498
2507162	496
626932	488
3036945	476
1261634	474
3045146	469
1965571	469
1736	457
1515	451
1738647	449
3070656	448
1042156	443
2877527	441
573	435
303	432
3115151	432
1472417	421
3110227	415
1308	413
28131	412
2231056	409
376805	403
69710	400
2518971	394
2662363	387
328814	381
185007	374
9	373
3114296	368
1852373	367
69823	353
3059030	340
36845	339
1622	337
2144175	337
105841	330
3052090	326
84110	320
2899121	320
100886	314
615	304
1390	301
729	300
59893	299
1335613	298
3070681	297
2823317	294
1639	293
927786	291
28133	289
371036	289
626940	289
158	284
3123317	283
2954593	282
438033	280
185008	280
1197717	279
28132	273
1513	273
2003188	273
1871031	273
1534	273
1463165	271
1216932	269
238834	268
712411	265
1358	265
2490855	264
1805478	263
97138	263
29375	262
704125	261
1702221	259
487173	258
1351	257
2725268	256
604330	250
1589	248
1689	246
617123	245
450367	245
28129	243
502558	243
1727145	240
158847	238
2934315	230
29552	229
2478954	225
43765	222
1716543	219
1002546	219
3111540	218
2017486	216
1510	216
1623	214
51515	212
1229621	212
2995171	208
1940789	206
76860	205
2151	204
1871022	204
102148	204
2785025	204
433296	204
3070215	203
2419841	200
2507160	200
103816	200
