taxon	reads
199	206052
28132	205519
729	161889
2663009	137839
28449	122225
1177574	107493
9606	91495
470565	82781
39777	78783
157687	71728
28137	51293
28133	41337
28131	33216
423477	32951
2972775	32385
712538	28852
1318	23236
860	23009
1304	22249
490	22078
712633	21914
2682455	20369
2682456	20053
713030	19872
1019	18644
1017	17799
1871109	17653
2899133	17384
43675	15754
76857	15441
1280	14136
2545799	13704
3077584	13553
327575	13552
712435	13116
488	12339
3077590	11574
487	11542
76859	11192
84135	11080
2490855	10953
712362	10903
29466	10445
249188	10289
484	10217
39778	10016
69823	8402
712357	7605
1660	7352
712623	7292
102148	7091
2972784	6938
851	6372
2759692	5681
712361	5208
46124	5061
28037	5056
1303	4934
1313	4902
3059030	4500
28129	4466
68892	4185
1018	4073
617123	3903
28128	3863
28135	3820
1583098	3523
157691	3374
3118470	3368
485	3328
3059028	3171
2708117	3085
727	2858
28125	2790
486	2784
204	2780
726	2746
33053	2692
837	2641
155615	2481
109328	2323
495	2048
1884263	1996
1852377	1992
1379	1979
712528	1978
2841264	1962
1311	1789
2610896	1772
3098076	1742
3098075	1722
712368	1697
1316596	1660
483	1639
1785996	1567
28127	1560
735	1530
712471	1523
712710	1435
1308	1433
2975324	1411
285729	1370
1328	1331
114527	1311
2937985	1308
2598453	1284
248315	1244
282402	1237
712310	1204
76123	1136
2754044	1007
135079	960
157688	957
1759399	921
2954513	840
684066	807
165179	806
69710	788
732	786
39491	780
1156431	757
554406	756
78535	747
1314	738
3058373	736
1839799	718
1302	694
2420310	687
1305	619
2993430	618
2819619	613
2954545	599
76860	547
257758	537
1433513	536
2576376	527
1705617	494
818	492
162156	490
203	482
33033	473
322095	472
2801997	472
1234680	467
29391	459
859	457
1343	447
718	443
1902136	431
28124	425
58231	422
2820817	402
2382163	393
1307	372
817	354
2709396	346
137732	345
1853278	345
77095	341
1316593	338
36874	334
1853276	334
172042	332
2133944	325
2666100	321
867595	317
28113	310
2583584	304
1056807	303
2497989	299
715	299
2563662	296
45634	293
492	292
52773	285
1643513	284
189834	278
326522	272
120682	269
1643512	267
2093824	267
72	267
1244531	266
2691580	262
1334	257
823	251
3095337	251
1032243	250
739	249
2913614	249
197	242
2913621	239
2975349	228
40542	220
2836367	219
2763068	218
821	215
43768	214
2518605	213
2913616	212
3003601	211
1539298	210
3038077	208
2748316	204
2572088	203
46506	202
839	200
