taxon	reads
165179	11096895
821	4851383
46503	1274297
46506	961442
338188	702440
818	498766
47678	441083
823	289481
454154	275800
371601	225123
2518605	197268
820	189680
853	163400
2929493	151806
817	145194
28118	139262
387090	134856
328813	130077
357276	125917
328814	122520
562	114701
28116	113160
214856	102450
2650157	98266
411483	93899
39491	84402
674529	71402
39485	71366
40545	69240
2585118	61265
2763672	59266
2792859	53482
454155	51919
2847299	47176
2929491	42406
2755405	42064
2494234	40771
2929489	40706
2929490	40695
2763022	39515
2823317	38941
626940	37634
301301	36662
292800	36614
387661	36309
1472417	36292
2109687	35378
39496	34899
1288121	33208
2093857	33183
2951805	32996
2714355	32123
33039	31079
376805	31032
1550024	27806
538949	27795
626932	27352
2860051	27177
410072	26358
418240	25695
1965590	23796
512298	22352
162156	22121
291644	22112
1681	21912
291645	21843
88431	21500
74426	21448
214851	21321
3030639	21035
1160721	20790
2714353	20552
2108523	20236
2715212	20040
77095	19316
901	18474
2929495	17658
246787	16993
166486	16818
2585119	16676
2714358	15680
2584944	15065
28111	14612
2478954	14510
2364787	14407
1297617	13765
216816	13586
2955232	13500
1796613	13220
169435	12819
1680	12802
3073964	12416
2610895	12195
1501392	12011
40520	11883
2162637	11808
2929488	11260
1280	10959
2785531	10686
1470347	10651
397865	10298
2972761	10145
329854	9641
2528203	9633
556259	9565
2927224	9513
2929494	9470
39486	9242
33038	8655
2025876	8501
2650158	8468
1737424	8430
39488	8324
2763056	7785
1472416	7712
2929492	7656
290053	7445
328812	7218
1852381	6792
28113	6716
52227	6638
411486	6470
657323	5979
2955234	5777
28119	5357
2093856	5059
1686	5047
2955740	4964
89014	4910
649756	4646
2955233	4645
208479	4612
729	4557
3117552	4449
29348	4404
9606	4158
47660	4111
2662363	4105
1496	4032
2780922	3977
57975	3897
322095	3855
2479767	3794
305719	3636
29347	3616
28131	3297
623	3293
333367	3248
78331	3189
1177574	3162
154046	3159
477666	3112
1099853	3062
2922858	2997
544645	2951
28132	2703
282402	2648
2685834	2616
1217282	2595
2955741	2555
28128	2386
3068329	2366
28901	2277
1522	2245
28129	2148
116085	2126
2913614	2000
1573823	1976
1502	1915
751585	1830
2606626	1807
2922859	1793
2518971	1776
2023866	1757
1531	1754
2530390	1715
2857061	1713
3079303	1698
28135	1634
76123	1629
46228	1624
45851	1598
839	1597
837	1578
2922857	1577
2763062	1576
589436	1511
1261635	1504
2913621	1464
1261634	1447
239935	1407
100886	1406
45254	1377
2094151	1319
1243007	1293
1685	1292
2734146	1260
847	1260
1352	1259
1871021	1249
1982626	1239
2086584	1236
28133	1227
168384	1199
154288	1180
1642646	1158
2937774	1141
1322	1133
185300	1123
28112	1100
34073	1069
2691580	1067
1168034	1064
28127	1028
3079302	959
2913620	951
1796616	940
2763670	926
1796646	922
1912897	915
3028070	908
446660	903
28137	890
1642647	889
1916	880
1796652	877
2027860	871
867595	870
1796620	839
2913616	836
1355477	827
2709410	827
2801997	824
28125	813
2133944	806
2855434	801
2763667	799
36874	797
303	784
2763669	783
712710	777
89153	776
1563479	774
84030	766
2829812	750
2767188	744
1653434	733
573	727
53442	725
258	710
33043	708
76259	707
2877527	705
40324	705
2956047	686
106	679
28026	677
84112	667
2728024	667
652716	665
287	661
53443	657
1628156	642
253	625
1760811	614
1310165	610
621	600
164546	598
1796635	586
2604421	584
1547	576
28251	574
626937	574
2068655	574
3030016	568
470565	560
1161942	555
316	552
2910158	551
105219	550
393921	548
2041044	548
3046382	546
3070215	540
1004	538
1747	535
82633	531
2878202	528
3046383	522
80867	518
147206	515
354356	514
2086585	513
1355330	508
469590	505
2707299	499
3123317	494
253239	494
2583452	491
1042156	484
712471	484
33035	483
2316085	479
831	476
240139	476
2682456	475
670	470
438033	465
282217	462
2010828	458
1981031	456
2592345	456
250	455
712435	446
587753	440
2932253	440
3003261	439
1768242	437
259	437
164330	435
28123	430
682956	424
2977320	422
2779518	419
2709390	414
615	402
1002546	402
180282	402
2175091	392
2714932	390
3133966	386
29375	385
1436290	382
1776384	382
28446	379
1191459	377
47671	375
423477	371
496057	370
217203	368
2714927	361
225991	359
2772483	355
2841528	354
2719912	354
2735554	352
2949635	350
2980099	347
1532	346
105841	343
40216	343
390884	341
404405	341
570161	341
2955725	339
946333	338
94624	338
2321403	337
285	335
986	333
29370	332
3059030	329
3074898	328
208224	326
2004710	325
1795355	322
43305	321
2753607	321
471189	320
496056	319
62322	319
28124	318
2962065	317
2795738	316
2871165	315
195	314
2730360	313
3110227	312
1582259	311
463025	309
185007	309
2482728	309
1886670	308
3070814	308
2725414	307
1313	307
358	305
1727164	305
51288	302
29581	301
352475	300
1308	299
651561	298
589437	297
2944810	297
426737	297
1307	296
1597	296
2714926	296
2341117	295
2681766	293
3081984	292
2027405	291
927786	291
36863	289
1490	288
622	287
1267217	286
2734105	284
94132	283
3030017	283
2682455	281
1871022	281
44250	281
174	281
